"megye","telepules","szavazokor","part","szavazat"
3,98,6,"TEMPO",0
3,98,6,"ÚDP",0
3,98,6,"FIDESZ-KDNP",327
3,98,6,"MDU",3
3,98,6,"Független",6
3,98,6,"HATMAP",0
3,98,6,"KTI",0
3,98,6,"EGYÜTT 2014",3
3,98,6,"LMP",13
3,98,6,"REND, SZABADSÁG",0
3,98,6,"MCP",3
3,98,6,"MSZP-EGYÜTT-DK-PM-MLP",56
3,98,6,"ÚMP",0
3,98,6,"MACSEP",0
3,98,6,"SZOCIÁLDEMOKRATÁK",0
3,99,1,"FIDESZ-KDNP",272
3,99,1,"MAJP",0
3,99,1,"JOBBIK",148
3,99,1,"MSZP-EGYÜTT-DK-PM-MLP",102
3,99,1,"MCF",0
3,99,1,"SZOCIÁLDEMOKRATÁK",1
3,99,1,"LMP",18
3,99,1,"SMS",1
3,99,1,"MKSZU",0
3,99,1,"KTI",1
3,99,1,"MGP",0
3,99,1,"JESZ",1
3,99,1,"MUNKÁSPÁRT",6
3,99,1,"TEMPO",1
3,99,1,"MACSEP",1
3,99,2,"FIDESZ-KDNP",292
3,99,2,"MAJP",0
3,99,2,"JOBBIK",152
3,99,2,"MSZP-EGYÜTT-DK-PM-MLP",91
3,99,2,"MCF",0
3,99,2,"SZOCIÁLDEMOKRATÁK",0
3,99,2,"LMP",14
3,99,2,"SMS",0
3,99,2,"MKSZU",0
3,99,2,"KTI",3
3,99,2,"MGP",0
3,99,2,"JESZ",0
3,99,2,"MUNKÁSPÁRT",2
3,99,2,"TEMPO",2
3,99,2,"MACSEP",0
3,99,3,"FIDESZ-KDNP",291
3,99,3,"MAJP",2
3,99,3,"JOBBIK",149
3,99,3,"MSZP-EGYÜTT-DK-PM-MLP",97
3,99,3,"MCF",1
3,99,3,"SZOCIÁLDEMOKRATÁK",6
3,99,3,"LMP",15
3,99,3,"SMS",2
3,99,3,"MKSZU",0
3,99,3,"KTI",2
3,99,3,"MGP",1
3,99,3,"JESZ",3
3,99,3,"MUNKÁSPÁRT",3
3,99,3,"TEMPO",2
3,99,3,"MACSEP",1
3,100,1,"SMS",4
3,100,1,"FIDESZ-KDNP",121
3,100,1,"ZÖLDEK",3
3,100,1,"JOBBIK",114
3,100,1,"SZOCIÁLDEMOKRATÁK",1
3,100,1,"MACSEP",0
3,100,1,"KTI",1
3,100,1,"MSZP-EGYÜTT-DK-PM-MLP",86
3,100,1,"TEMPO",0
3,100,1,"LMP",7
3,100,1,"MCP",0
3,100,1,"ÖP",0
3,100,2,"SMS",3
3,100,2,"FIDESZ-KDNP",160
3,100,2,"ZÖLDEK",4
3,100,2,"JOBBIK",91
3,100,2,"SZOCIÁLDEMOKRATÁK",1
3,100,2,"MACSEP",0
3,100,2,"KTI",2
3,100,2,"MSZP-EGYÜTT-DK-PM-MLP",48
3,100,2,"TEMPO",0
3,100,2,"LMP",7
3,100,2,"MCP",0
3,100,2,"ÖP",0
3,100,3,"SMS",1
3,100,3,"FIDESZ-KDNP",211
3,100,3,"ZÖLDEK",1
3,100,3,"JOBBIK",107
3,100,3,"SZOCIÁLDEMOKRATÁK",2
3,100,3,"MACSEP",0
3,100,3,"KTI",0
3,100,3,"MSZP-EGYÜTT-DK-PM-MLP",66
3,100,3,"TEMPO",0
3,100,3,"LMP",12
3,100,3,"MCP",0
3,100,3,"ÖP",1
3,100,4,"SMS",0
3,100,4,"FIDESZ-KDNP",191
3,100,4,"ZÖLDEK",3
3,100,4,"JOBBIK",91
3,100,4,"SZOCIÁLDEMOKRATÁK",1
3,100,4,"MACSEP",0
3,100,4,"KTI",2
3,100,4,"MSZP-EGYÜTT-DK-PM-MLP",45
3,100,4,"TEMPO",0
3,100,4,"LMP",8
3,100,4,"MCP",0
3,100,4,"ÖP",0
3,100,5,"SMS",0
3,100,5,"FIDESZ-KDNP",170
3,100,5,"ZÖLDEK",0
3,100,5,"JOBBIK",101
3,100,5,"SZOCIÁLDEMOKRATÁK",0
3,100,5,"MACSEP",0
3,100,5,"KTI",0
3,100,5,"MSZP-EGYÜTT-DK-PM-MLP",28
3,100,5,"TEMPO",0
3,100,5,"LMP",2
3,100,5,"MCP",7
3,100,5,"ÖP",0
3,100,6,"SMS",0
3,100,6,"FIDESZ-KDNP",180
3,100,6,"ZÖLDEK",2
3,100,6,"JOBBIK",81
3,100,6,"SZOCIÁLDEMOKRATÁK",1
3,100,6,"MACSEP",0
3,100,6,"KTI",1
3,100,6,"MSZP-EGYÜTT-DK-PM-MLP",77
3,100,6,"TEMPO",0
3,100,6,"LMP",22
3,100,6,"MCP",3
3,100,6,"ÖP",0
3,100,7,"SMS",1
3,100,7,"FIDESZ-KDNP",182
3,100,7,"ZÖLDEK",5
3,100,7,"JOBBIK",133
3,100,7,"SZOCIÁLDEMOKRATÁK",1
3,100,7,"MACSEP",1
3,100,7,"KTI",0
3,100,7,"MSZP-EGYÜTT-DK-PM-MLP",56
3,100,7,"TEMPO",0
3,100,7,"LMP",10
3,100,7,"MCP",0
3,100,7,"ÖP",0
3,100,8,"SMS",1
3,100,8,"FIDESZ-KDNP",68
3,100,8,"ZÖLDEK",3
3,100,8,"JOBBIK",37
3,100,8,"SZOCIÁLDEMOKRATÁK",1
3,100,8,"MACSEP",0
3,100,8,"KTI",1
3,100,8,"MSZP-EGYÜTT-DK-PM-MLP",6
3,100,8,"TEMPO",1
3,100,8,"LMP",4
3,100,8,"MCP",1
3,100,8,"ÖP",0
3,101,1,"JOBBIK",155
3,101,1,"MCF",0
3,101,1,"TEMPO",0
3,101,1,"ÚDP",1
3,101,1,"FIDESZ-KDNP",294
3,101,1,"MDU",1
3,101,1,"Független",3
3,101,1,"HATMAP",1
3,101,1,"KTI",1
3,101,1,"EGYÜTT 2014",2
3,101,1,"LMP",19
3,101,1,"REND, SZABADSÁG",0
3,101,1,"MCP",0
3,101,1,"MSZP-EGYÜTT-DK-PM-MLP",117
3,101,1,"ÚMP",1
3,101,1,"MACSEP",0
3,101,1,"SZOCIÁLDEMOKRATÁK",4
3,102,1,"SMS",0
3,102,1,"FIDESZ-KDNP",209
